,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
DCAF10,0.0727192529355446,0.0488764194794702,0.164954288099765,0.296302812388299,0.766998838362964,0.999991486976558,NOT_CHANGE
SLC25A51,0.0427422182655747,0.0141170412465591,0.247900477896389,0.0569464059381901,0.954587887672156,0.999991486976558,NOT_CHANGE
SHB,0.0302496566941701,0.0322897889218932,0.316458209669583,0.102034922575108,0.918728955523844,0.999991486976558,NOT_CHANGE
ALDH1B1,0.0291199532934777,0.0159530568697488,0.325556112117627,0.0490024799902535,0.960917319569398,0.999991486976558,NOT_CHANGE
IGFBPL1,0.000106318826110628,-0.00417951740999625,3.03788083241261,-0.00137580031626092,0.99890227051521,0.999991486976558,NOT_CHANGE
RP11-392E22.9,0.000213055566200198,-0.00511692675925356,3.03788083241261,-0.00168437375971388,0.998656064817986,0.999991486976558,NOT_CHANGE
ANKRD18A,0.000107140836462931,-0.00417951740999636,3.03788083241261,-0.00137580031626095,0.99890227051521,0.999991486976558,NOT_CHANGE
FAM201A,0.000694465557130627,-0.00266213396278444,3.03788083241261,-0.000876312834387988,0.999300803608497,0.999991486976558,NOT_CHANGE
RP13-198D9.5,0.000108974275929194,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
CNTNAP3,0.000372166265159026,-0.00462596819995959,3.03788083241261,-0.00152276157464866,0.998785012519357,0.999991486976558,NOT_CHANGE
ZNF658,0.00559952467519161,0.00716906415040122,0.926498769590052,0.00773780212743652,0.993826188756064,0.999991486976558,NOT_CHANGE
GLIDR,0.0033226499782789,-0.0060884414108051,1.34599805690494,-0.00452336567617726,0.99639088867169,0.999991486976558,NOT_CHANGE
RP11-216M21.7,0.000112732618368049,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
ANKRD20A2,8.63070755201126e-05,-0.00417951740999602,3.03788083241261,-0.00137580031626084,0.99890227051521,0.999991486976558,NOT_CHANGE
FAM95B1,0.00256479365284961,-0.00666980301101041,1.63961451807971,-0.00406790921735797,0.996754286992339,0.999991486976558,NOT_CHANGE
RP11-15E1.5,0.000213236082547603,-0.00368855885070257,3.03788083241261,-0.00121418813119579,0.999031218274247,0.999991486976558,NOT_CHANGE
CBWD7,0.00128490751352807,-0.00305846028918688,2.38955684509235,-0.00127992782237774,0.998978765630416,0.999991486976558,NOT_CHANGE
AC129778.3,0.000757502425517987,-0.00502733382262578,2.9776750616046,-0.00168834198447317,0.998652898637219,0.999991486976558,NOT_CHANGE
ANKRD20A3,0.000643742445154707,-0.00172472461352701,3.03788083241261,-0.000567739390934988,0.999547009529749,0.999991486976558,NOT_CHANGE
RP11-101E5.6,0.00010648012152191,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
CNTNAP3B,0.000219554341486111,-0.00511692675925356,3.03788083241261,-0.00168437375971388,0.998656064817986,0.999991486976558,NOT_CHANGE
RP11-475I24.3,0.00124279237727382,-0.00305851986882811,2.39735419421577,-0.00127578973361865,0.998982067344853,0.999991486976558,NOT_CHANGE
RP11-160N1.10,0.000600807868294974,-0.00315309252207805,3.03788083241261,-0.0010379250194531,0.999171855800399,0.999991486976558,NOT_CHANGE
RP11-374M1.5,0.000222550368879562,-0.00605433610851064,3.03788083241261,-0.00199294720316676,0.998409859248728,0.999991486976558,NOT_CHANGE
RP11-4L24.3,0.0011791730235821,-0.00591536351821292,2.40958462748125,-0.00245493080041612,0.99804125058397,0.999991486976558,NOT_CHANGE
RP11-187C18.2,0.00197709648049748,-0.00484033974373738,1.79886146066173,-0.00269077961232035,0.99785307108154,0.999991486976558,NOT_CHANGE
RN7SL565P,0.000110294767074383,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
FAM27A,0.0107537055147117,-0.0136329995795196,0.655581820800701,-0.0207952678780336,0.983408972610377,0.999991486976558,NOT_CHANGE
RP11-292F9.1,0.00107263421493263,-0.00783561774462279,2.52671426096371,-0.00310110955784697,0.997525676528315,0.999991486976558,NOT_CHANGE
FAM27E1,0.000106953762295797,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
FAM27D1,0.000292971343034839,-0.00605433610851055,3.03788083241261,-0.00199294720316674,0.998409859248728,0.999991486976558,NOT_CHANGE
RP11-111F5.3,0.000486249282593977,-0.00650078689847382,3.03788083241261,-0.00213990846155445,0.998292601380083,0.999991486976558,NOT_CHANGE
RP11-111F5.4,0.00253935648943643,-0.00283059367327048,1.53621001095497,-0.00184258249398523,0.99852983270794,0.999991486976558,NOT_CHANGE
RP11-211N8.2,0.000556436476907357,-0.0040905018713353,3.03788083241261,-0.00134649846290604,0.998925649989946,0.999991486976558,NOT_CHANGE
RP11-262H14.1,0.017256178273595,-0.00738652269930059,0.464633194203557,-0.0158975354999379,0.987316136140976,0.999991486976558,NOT_CHANGE
RP11-262H14.13,0.000212637652221257,-0.00654529466780468,3.03788083241261,-0.00215455938823201,0.998280911658834,0.999991486976558,NOT_CHANGE
RP11-262H14.3,0.0116236210139431,0.0399753560245595,0.607999240172783,0.0657490229974615,0.947577642113071,0.999991486976558,NOT_CHANGE
RP11-262H14.4,0.0120642206234104,0.0171212319719741,0.580611117107593,0.029488295121296,0.976475154023463,0.999991486976558,NOT_CHANGE
RP11-318K12.2,0.000106394316204243,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
FAM27E3,0.000680928199543812,-0.00409050187133578,3.03788083241261,-0.0013464984629062,0.998925649989945,0.999991486976558,NOT_CHANGE
RP11-195B21.3,0.000106377846921755,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
RP11-764K9.1,0.000759181551149468,-0.00551886977988588,3.03788083241261,-0.001816684091424,0.998550496608906,0.999991486976558,NOT_CHANGE
RP11-58A12.3,0.000214656073187265,-0.00368855885070267,3.03788083241261,-0.00121418813119582,0.999031218274247,0.999991486976558,NOT_CHANGE
BX255923.3,0.00419425983280402,-0.00836599952920058,1.51414676499777,-0.00552522365902415,0.995591531777851,0.999991486976558,NOT_CHANGE
FOXD4L6,0.000164081417627079,-0.00654529466780434,3.03788083241261,-0.0021545593882319,0.998280911658834,0.999991486976558,NOT_CHANGE
CBWD6,0.0256907388502894,0.00390289894398989,0.353619625273097,0.0110369975675861,0.99119392882929,0.999991486976558,NOT_CHANGE
BX255923.1,0.000106428662241149,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
CR769776.1,0.000267360355185753,-0.00748270401706126,3.03788083241261,-0.00246313283168474,0.998034706329639,0.999991486976558,NOT_CHANGE
ANKRD20A4,0.0021743636472364,-0.00814375161012509,1.83259758659733,-0.00444382971454522,0.996454348549629,0.999991486976558,NOT_CHANGE
CBWD5,0.0568423451917654,-0.0320435044180507,0.204868467176794,-0.15641013407104,0.875709749653276,0.999991486976558,NOT_CHANGE
AL591479.1,0.0128528910371284,0.0062295735273082,0.599541009606323,0.0103905711660971,0.99170967286502,0.999991486976558,NOT_CHANGE
RP11-561O23.8,0.000106438919893936,-0.00417951740999625,3.03788083241261,-0.00137580031626092,0.99890227051521,0.999991486976558,NOT_CHANGE
CBWD3,0.0237883171777044,0.00689459071401308,0.37443335521725,0.0184133988544177,0.985309063515157,0.999991486976558,NOT_CHANGE
FOXD4L3,0.00010656879935267,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
RP11-561O23.5,0.00075884692654009,-0.00123376605423344,3.03788083241261,-0.000406127205869894,0.999675957381622,0.999991486976558,NOT_CHANGE
PGM5,0.00207240668323964,-0.00434934038752872,1.79224196487758,-0.00242675959650672,0.998063727885671,0.999991486976558,NOT_CHANGE
RP11-88I18.2,0.008998160936289,0.00141014139315064,0.715330288671959,0.00197131509105902,0.998427119143091,0.999991486976558,NOT_CHANGE
TMEM252,0.000212691089932208,-0.0036885588507025,3.03788083241261,-0.00121418813119576,0.999031218274247,0.999991486976558,NOT_CHANGE
RP11-274B18.4,0.000164694877245811,-0.00368855885070263,3.03788083241261,-0.00121418813119581,0.999031218274247,0.999991486976558,NOT_CHANGE
RP11-274B18.2,0.0204560402678973,-0.0137259580677243,0.454119521109614,-0.0302254305963015,0.975887267111123,0.999991486976558,NOT_CHANGE
PIP5K1B,0.0212409265707345,0.0127430263241504,0.416663062408594,0.0305835277321852,0.97560167897063,0.999991486976558,NOT_CHANGE
FAM122A,0.0994251360573409,0.0815384011645963,0.12943361484337,0.629963099332945,0.528718727362117,0.999991486976558,NOT_CHANGE
FXN,0.0968937800370214,0.096848694126053,0.136936517388015,0.707252498992863,0.479409578809644,0.999991486976558,NOT_CHANGE
RP11-16N10.2,0.000418910569823863,-0.00270664173211524,3.03788083241261,-0.000890963761065535,0.999289113864863,0.999991486976558,NOT_CHANGE
TJP2,0.00440327450797925,-0.0178276882545567,1.15044011154112,-0.0154964070495376,0.987636150908871,0.999991486976558,NOT_CHANGE
BANCR,8.19758266521997e-05,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
FAM189A2,0.000107329309136745,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
APBA1,0.00644088565508332,0.00252662230288269,0.868105531005658,0.00291050133035752,0.997677759202936,0.999991486976558,NOT_CHANGE
RP11-109D9.4,0.000213395969341013,-0.0036885588507025,3.03788083241261,-0.00121418813119576,0.999031218274247,0.999991486976558,NOT_CHANGE
PTAR1,0.0788182017011143,-0.00272637925902332,0.15681339362197,-0.0173861377274686,0.986128567976406,0.999991486976558,NOT_CHANGE
C9orf135,0.000106600397498503,-0.00417951740999619,3.03788083241261,-0.0013758003162609,0.99890227051521,0.999991486976558,NOT_CHANGE
RP11-195E11.2,0.000106335286255589,-0.00417951740999627,3.03788083241261,-0.00137580031626093,0.99890227051521,0.999991486976558,NOT_CHANGE
