,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
RP11-348J12.2,0.000679855831622967,0.0433182304756359,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
CYP26C1,0.000676207570141827,0.0433182304756362,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
CYP26A1,0.000776432373115389,0.0433182304756364,3.6488237306318,0.0118718342330381,0.990527869258629,NA,NOT_CHANGE
MYOF,0.365025610502447,-0.523844571447452,0.168765564534444,-3.103977833941,0.00190937635363156,0.00819511089833014,NOT_CHANGE
CEP55,0.0287997706082125,0.0756357190496123,1.24818113222458,0.06059674921925,0.951680362515584,NA,NOT_CHANGE
FFAR4,0.00143348219226747,0.045814204619252,3.64882372991004,0.01255588321346,0.989982117857621,NA,NOT_CHANGE
RBP4,0.039259900942911,-0.305398068231317,1.68932030633269,-0.180781623879428,0.856538987463463,NA,NOT_CHANGE
FRA10AC1,0.26664680425202,-0.127035645310205,0.20095270722269,-0.632166876803646,0.527277838863722,0.674946559132008,NOT_CHANGE
LGI1,0.000821705955890729,0.0433182304756361,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
SLC35G1,0.0366405725467157,0.0487579178408593,0.882032468986139,0.0552790510046694,0.955916151519261,NA,NOT_CHANGE
PLCE1,0.130896292686977,0.108225844148193,0.412585955775621,0.26231102303213,0.793081664342453,NA,NOT_CHANGE
RP11-391J2.3,0.00203863826999918,0.0483101787679646,3.64882372918952,0.0132399321955449,0.989436371142636,NA,NOT_CHANGE
RP11-76P2.3,0.000676534049606155,0.0433182304756364,3.6488237306318,0.0118718342330381,0.990527869258629,NA,NOT_CHANGE
RP11-76P2.4,0.000532395148069428,0.0433182304756363,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
NOC3L,0.0904970744149408,0.0952093418297927,0.440429557655068,0.216173824338007,0.828852256308879,NA,NOT_CHANGE
TBC1D12,0.0955744405416058,0.153052005279768,0.422145837998277,0.362557181673299,0.716935700906165,NA,NOT_CHANGE
HELLS,0.112404711044495,0.0405410078736977,0.4708347353243,0.0861045390922018,0.93138331535434,NA,NOT_CHANGE
CYP2C9,0.00679703678277404,0.0529508926694882,3.33793681899261,0.0158633597760753,0.987343400985241,NA,NOT_CHANGE
CYP2C8,0.000676534049606155,0.0433182304756362,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
ACSM6,0.000761659208966465,0.0433182304756361,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
PDLIM1,4.67914947333045,0.0179804667993521,0.118055406575198,0.152305322737583,0.87894612696159,0.925920577499481,NOT_CHANGE
SORBS1,0.0328733208782086,0.133725406335898,1.04014725987087,0.12856391733657,0.897702719094207,NA,NOT_CHANGE
ALDH18A1,0.172206620569505,-0.522093567572167,0.278931092778259,-1.87176539686529,0.061239067503574,NA,NOT_CHANGE
TCTN3,0.24196260550435,-0.326093279667496,0.209312957169722,-1.55792208985458,0.119251718043965,0.230835365526345,NOT_CHANGE
ENTPD1,1.01296072503274,0.0523212427232883,0.160365317007678,0.326262833507717,0.744225505565501,0.837901555788861,NOT_CHANGE
RP11-429G19.2,0.0474043047484852,0.0741037807984529,0.720821940416034,0.102804557746512,0.91811808787571,NA,NOT_CHANGE
RP11-248J23.7,0.00113755789523513,0.0458142046192529,3.64882372991004,0.0125558832134603,0.98998211785762,NA,NOT_CHANGE
CC2D2B,0.015631479177433,0.0518651449407119,1.61117854153808,0.0321908116348173,0.974319883636495,NA,NOT_CHANGE
CCNJ,0.0195747874998264,0.0462265309918015,1.29068329570524,0.0358155491324794,0.971429434606806,NA,NOT_CHANGE
ZNF518A,0.154399799663875,0.20681965052026,0.285909691115023,0.723374047636097,0.469450111155989,NA,NOT_CHANGE
BLNK,0.014493194628199,0.0676050029346583,1.98213820159393,0.03410710861649,0.972791739928362,NA,NOT_CHANGE
